dataset,model,model_raw,seed,label,family,F_out,OutputGain,Lexp_mean,Lexp_median,Lexp_Q75,Lexp_Q90,Lexp_Q95,l_exp_std,n_users,delta_Lexp_mean,delta_l_exp_median,delta_l_exp_p75,delta_l_exp_p90,delta_l_exp_p95,delta_l_exp_std,delta_F_out,model_short,dataset_name,Q25_available,Lexp_Q25
ml1m,ngcf,weighted_ngcf,0,kl_lam8.0,kl,0.6656230024814339,0.002930463576159,0.749001472960588,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1308128212692355,6040,0.0056108990151085,0.0,0.0,0.0,0.0,-0.0021976397107966,0.002930463576159,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,0,legacy_a0.1,legacy,0.6816409263305327,-0.0130874602729398,0.7657839071239841,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1227692056690267,6040,-0.0111715351482875,-0.0998920960345292,0.0,0.0,0.0,0.005845975889412,-0.0130874602729398,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,0,legacy_a0.2,legacy,0.6803329793106652,-0.0117795132530722,0.7647908288775307,0.7999190720258968,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1245384237667017,6040,-0.010178456901834,-0.0998920960345292,0.0,0.0,0.0,0.004076757791737,-0.0117795132530722,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,0,legacy_a0.4,legacy,0.6755647673901353,-0.0070113013325423,0.7622923518598249,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1237717584675271,6040,-0.0076799798841282,0.0,0.0,0.0,0.0,0.0048434230909116,-0.0070113013325423,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,0,legacy_a0.8,legacy,0.6706892276469968,-0.0021357615894038,0.7602066834358481,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1263015800304345,6040,-0.0055943114601514,0.0,0.0,0.0,0.0,0.0023136015280042,-0.0021357615894038,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,1,baseline,baseline,0.665556777315871,0.0,0.7489850640545808,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1302543363313609,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,1,kl_lam0.1,kl,0.6650104196999769,0.0005463576158941,0.7451457998738737,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.129875435051489,6040,0.003839264180707,0.0,0.0,0.0,0.0,0.0003789012798718,0.0005463576158941,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,1,kl_lam0.5,kl,0.665854790560904,-0.0002980132450329,0.7474794955668264,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1284814092222954,6040,0.0015055684877544,0.0,0.0,0.0,0.0,0.0017729271090655,-0.0002980132450329,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,1,kl_lam2.0,kl,0.6668150554615663,-0.0012582781456952,0.7516994427939268,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1292905817085584,6040,-0.0027143787393459,0.0,0.0,0.0,0.0,0.0009637546228024,-0.0012582781456952,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,1,kl_lam8.0,kl,0.6659044594350763,-0.0003476821192052,0.7481081656861817,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1293143265424532,6040,0.0008768983683991,0.0,0.0,0.0,0.0,0.0009400097889076,-0.0003476821192052,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,1,legacy_a0.1,legacy,0.6667819428787849,-0.0012251655629138,0.7484883485155165,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1287163776582212,6040,0.0004967155390642,0.0,0.0,0.0,0.0,0.0015379586731396,-0.0012251655629138,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,1,legacy_a0.2,legacy,0.6680898898986525,-0.0025331125827814,0.7473971116037852,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1272245585798445,6040,0.0015879524507955,0.0,0.0,0.0,0.0,0.0030297777515164,-0.0025331125827814,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,1,legacy_a0.4,legacy,0.6657057839383875,-0.0001490066225164,0.7491841102478398,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1295677496433038,6040,-0.000199046193259,0.0,0.0,0.0,0.0,0.000686586688057,-0.0001490066225164,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,1,legacy_a0.8,legacy,0.673785254137063,-0.0082284768211919,0.7604724103494909,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1243124095459687,6040,-0.0114873462949101,0.0,0.0,0.0,0.0,0.0059419267853921,-0.0082284768211919,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,2,baseline,baseline,0.6639673733423611,0.0,0.7430603502948601,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1301642350357212,6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,2,kl_lam0.1,kl,0.6736196912231558,-0.0096523178807946,0.7595291170990268,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1235343111211124,6040,-0.0164687668041667,0.0,0.0,0.0,0.0,0.0066299239146088,-0.0096523178807946,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,2,kl_lam0.5,kl,0.6676594263224935,-0.0036920529801324,0.7504422097445856,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1287876308139337,6040,-0.0073818594497255,0.0,0.0,0.0,0.0,0.0013766042217875,-0.0036920529801324,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,2,kl_lam2.0,kl,0.6670965124152087,-0.0031291390728476,0.7480424586025721,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1285689220862278,6040,-0.004982108307712,0.0,0.0,0.0,0.0,0.0015953129494934,-0.0031291390728476,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,2,kl_lam8.0,kl,0.6699276382430233,-0.0059602649006621,0.752328604197893,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1260529742548714,6040,-0.0092682539030329,0.0,0.0,0.0,0.0,0.0041112607808498,-0.0059602649006621,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,2,legacy_a0.1,legacy,0.6630898898986524,0.0008774834437087,0.7401810383791538,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1304996877383683,6040,0.0028793119157062,0.0,0.0,0.0,0.0,-0.000335452702647,0.0008774834437087,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,2,legacy_a0.2,legacy,0.6663349230112352,-0.002367549668874,0.7454774705809842,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.128800359382242,6040,-0.0024171202861241,0.0,0.0,0.0,0.0,0.0013638756534792,-0.002367549668874,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,2,legacy_a0.4,legacy,0.6656561150642154,-0.0016887417218542,0.7448981075716784,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1291125588167669,6040,-0.0018377572768183,0.0,0.0,0.0,0.0,0.0010516762189543,-0.0016887417218542,NGCF,MovieLens-1M,False,
ml1m,ngcf,weighted_ngcf,2,legacy_a0.8,legacy,0.6618481680443478,0.0021192052980133,0.7383107937908772,0.7000269759913677,0.8999190720258968,0.8999190720258968,0.8999190720258968,0.1308904337219347,6040,0.0047495565039828,0.0,0.0,0.0,0.0,-0.0007261986862134,0.0021192052980133,NGCF,MovieLens-1M,False,
